review,final_label,notes
"EIGHTEEN as written and directed by Richard Bell may have a few too many stories to tell simultaneously for a 102 minute movie to completely succeed, but there is such a fine sense of commitment on the part of all the cast and crew that the viewer ends up wanting the movie to work - and so it does. Yes, aspects could have been finessed if the producers had more money to spend on the final cut, but as a small independent movie from Canada this is a tender, gently humorous, very touching tale about vulnerability and communication and commitment. It works on many levels.<br /><br />In a very well choreographed opening we are voyeurs at a family dinner where obviously something has gone awry and results in a father and two sons taking off in a car and having an accident in which one of the sons is killed. With an introduction like that the mood is set for the surviving 18-year old Pip son (Paul Anthony - looking far too old for credibility as a teenager) to desert his family and live on the streets. He meets Clark (Clarence Sponagle) a male prostitute who gives Pip food and shelter, Jenny (the very fine Carly Pope) who saves him from a bashing by her associate Derek (Ryan McDonell) and becomes romantically entangled with Pip, and Father Chris (Alan Cumming) in a finely wrought sympathetic role as a priest. It is Pip's 18th birthday and his father (Serge Houde) traces Pip down to give him a present from his deceased grandfather with instructions the gift should be opened on Pip's 18th birthday.<br /><br />Pip, though drinking too much and full of anger, pawns the tape machine but keeps the tape and begins to listen to the words of his grandfather Jason (voice by Ian McKellen) who recounts his own 18th birthday in WW II in France where he (now the very sensitive actor Brendan Fletcher) has an experience with a wounded medic named Macauley (Mark Hildreth, also superb) and reflects on his one night marriage with a cabaret singer Hannah (Thea Gill of 'Queer as Folk' fame and a fine singer and actress here), only for something to live for during the war: Jason offers succor to Macauley as he dies, with a beautiful scene of redemption for he two men at the end. The parallels of Pip and grandfather Jason interplay every time Pip listens to the tape and lead Pip to ultimately alter his view of life and love. Subplots include Clark's isolated existence as a hustler being altered by Jeff (David Beazely - in a surprisingly fine film debut) who simply wants to be loved; by an unexpected pregnancy between Jenny and Pip; by the trust Father Chris instills in both Pip and Clark in a good shepherd's manner: and by a flashback to the car accident where Pip could have saved his brother Daniel (Paul Dzenkiw) from an abusive act at the hands of his father, just before the accident, but failed to do so, opening his deep guilt and resultant misplaced anger, mirrored by his grandfather's taped experiences. Each of these subplots pulls together at the end, creating a sense of closure for each of the people involved.<br /><br />There are aspects of this film that make it seem like a big budget production: the musical score by Bramwell Tovey is performed by the Vancouver Symphony members, the cinematography by Kevin Van Niekerk is aptly atmospheric, and the general quality of acting by this Canadian cast is very fine. Though Paul Anthony handles his role well, casting a very young teenager in the pivotal main role would have made the story work much better, and Richard Bell, with only one other film 'Two Brothers' on his resume, gives promise of a young talent to watch. Despite the shortcomings, EIGHTEEN is a worthwhile film and deserves attention. Grady Harp",1,
"This is essentially a variation on House Of Wax ,in both the plot and the type of role played by the star of both movies ,Vincent Price.In both pictures he plays a talented artist who is sent toppling over the edge into insanity when his creations are usurped by other,less talented and less scrupulous people .In this movie he plays a designer of illusions for stage magicians who aspires to set out on a performing career himself only to be frustrated when another illusionist ,the Great Rinaldo (John Emery)insists that he honour his contract and give him first choice of any illusions he designs.Price is already ill disposed towards Rinaldi as his former wife is now a paramour of Rinaldi. He deploys his talents as an illusionist and as a brilliant mimic to avenge himself upon Rinaldi and others who thwart his plans for recognition as a performer and a designer.<br /><br />Price is pretty much the whole show here and gives a well judged star turn as a wronged man whose predicament earns audience sympathy.The rest of the cast are competent if colourless and the weight of the whole venture falls on Price who carries the burden with ease .<br /><br />Good solid B Movie melodrama , this is a crime movie rather than a horror picture and is enjoyable providing you don't expect a masterpiece .Shot in black and white it is low on gore and is best seen as melodrama and enjoyed for the presence of its star giving an idiosyncratic performance",0,
"when i first saw that this movie was going to be playing on TV, i only new of pauly shore as this joke of a comedian who wore really weird outfits back in the day. i still decided to watch it and i was impressed. shore brings a fresh breath of air to the screen. in this movie, he plays crawl a college adviser that probably needs his own adviser as well. carla gugino, in an underrated role, plays becca, a midwestern ""farm girl"" with a simple family and a movie-cliché boyfriend travis. when she heads off to ucla, she meets crawl and he quickly turns her into a bubbly, blonde Californian girl. she decides to bring crawl home for the thanksgiving break. when travis decides to propose, becca needs a distraction. crawl then decides to make everyone believe that him and becca are engaged already. this leads to crawl spicing up the romance between becca's parents, befriending her brother, and even getting the dancers at the local bar to get a little loose. i'm not going to reveal the end, but i liked it. anyway, don't rent it if you want a poignant performance; rent it if you want to laugh your butt of and enjoy an often-missed part of 90's humor.",1,
"I'm rating this pretty high just because of Sam Elliott. I could've done without the female nudity but I'd sit through almost any nonsense in order to see Sam strut his stuff. He gets to spout wonderfully cynical witticisms, many of which I agree with, and it's a joy to see him in a role in which he actually gets to emote instead of just standing around scowling and looking virile as can be. My boyfriend opined that this movie is in a couple of ways similar to a film in which Ed Harris had a Hispanic partner (in the police sense of the term!) who was a little overeager to prove himself. You can draw your own conclusions on that score but if you like Sam, you'll like this. You could say I'm biased, but who isn't in some way? I'd buy this on DVD in a heartbeat!",0,
"I have seen bad movies before, but this one takes the ""Worst Movie of a Lifetime"" award by far !! Anthony Hopkins has to be completely mentally ill to have his name attached to this one - anywhere ! I will never see another movie with him in it, directing it, etc., etc. ! I can't believe the other actors & actresses that I liked, (in this picture), that stooped so low to be a part of this disaster ! There must be some great drugs out there ! For anyone to not be embarrassed to be a part of such a film, is beyond me ! Save your money on this one ! HUGE FLOP from beginning to end ! Shame on you Mr. Hopkins ! Also, shame on Christian Slater ! I can't believe you put your reputations on the line for this one !",0,
"This is a skillfully crafted piece of cinema that deals with a teenage boys confused sexuality.The cut scenes within can be lengthy but the cinematography is beautiful.This film would not appeal to many people, especially those who are queasy about gay teenage relationships, but the more open minded can sympathize with the puzzled protagonist.",0,
"I think part of the reason this movie was made...and is aimed at us gamers who actually play all the Nancy Drew PC games. There's been a lot of movies lately based on video games, and I think this in one of them.<br /><br />So this movie does not follow any book. But it does follow parts of the games. I buy and play every Nancy Drew games as soon as it comes out. And the games are from HerInteractive and are for ""girls who aren't afraid of a mouse!"" And some of these games actually won Parents' Choice Gold Awards. They are not only fun but you can actually learn a thing or two while playing.<br /><br />I took two of my step children with me to go see it and they loved it! The 10 yr. old had started playing her first Nancy Drew game a day before I took her to see the movie, and she was having so much fun playing the game I thought she would enjoy the movie as well. And I was right...she not only loved this movie but couldn't wait to get home to finish her first game and start another one.<br /><br />My other step daughter is only 7 and she also loved the movie but she is still a little to young too play the games yet, but she enjoys watching her sister play at times just to see what's going on.<br /><br />The games are based for children 10 yrs and older. All the games usually get pretty descent reviews and are classified as adventure games. For more information on the games just check out HerInterative Nancy Drew games. So personally I thought the movie was pretty good and I will buy it when it comes out on DVD.",1,
"This is perhaps the creepiest display of Santa Claus ever committed to any medium, whether it be a book, a picture, or a movie. Santa looks like a perv looking down on the children and the twisted story of bringing Merlin in to help him defeat one of Satan's minions, Pitch, doesn't make things any better. It's laughable to say the least, with bad effects, even for 1959 standards. If a kid were to watch this movie, he'd have nightmares and never want Santa to visit. They'd be scarred for life. Imagine the kid's in ""A Christmas Story"" when they start screaming after being put on Santa's lap. That's how this would turn out if kid's see this movie.",1,
"A call-girl witnesses a murder and becomes the killer's next target. Director Brian De Palma is really on a pretentious roll here: his camera swoops around corners in a museum (after lingering a long time over a painting of an ape), divvies up into split screen for arty purposes, practically gives away his plot with a sequence (again in split screen) where two characters are both watching a TV program about transsexuals, and stages his (first) finale during a thunderous rainstorm. ""Dressed To Kill"" is exhausting, primarily because it asks us to swallow so much and gives back nothing substantial. Much of the acting (with the exception of young Keith Gordon) is mediocre and the (second) finale is a rip-off of De Palma's own ""Carrie""--not to mention ""Psycho"". The explanation of the dirty deeds plays like a spoof of Hitchcock, not an homage. Stylish in a steely cold way, the end results are distinctly half-baked. ** from ****",0,
"""Nazarin"" directed by Luis Bunuel presents an extraordinary view of religion in Mexico. As written by the director and Julio Alejandro, his notable collaborator, this was a film that put Mexican cinema in the international map after receiving the Grand Prix in Cannes that year. It's a disturbing film because Mr. Bunuel delves deep into what's wrong with the church.<br /><br />Nazarin, by all reckoning, is a saint. This young priest is seen living a life of poverty in a seedy pension of a city. He doesn't have enough for himself, but he doesn't mind parting with a coin when a beggar appears by his window asking for help. At the same time, he takes into his small room a prostitute that has been hurt in a fight with another woman. Andara, the woman repays his kindness by burning the room and the whole building! Nazarin is seen taking to the countryside begging for food. Andara and Beatriz, two prostitutes from his old town follow him. Nazarin's life parallels that of Jesus. In fact, this saintly figure makes a case for humility.<br /><br />Of course,Mr. Bunuel had no religion in mind when he and Mr. Alejandro took it upon themselves to create this film. It's ironic how Spain welcomed him after this film was released because they saw it as showing Christian qualities, when in reality, this is an acerbic satire on the catholic church and its ministers.<br /><br />Francisco Rabal, the Spanish actor, makes a wonderful Nazarin. This was one of his best roles. Mr. Rabal worked extensively in his native country, but also in Mexico and Argentina. Rita Macedo, as Andara, is also excellent. Marga Lopez also makes a valuable contribution with her portrayal of Beatriz.<br /><br />A great film by one of the cinema's master film makers: Luis Bunuel.",0,
"While Hayao Miyazaki's movies have always been hit-or-miss with me with regards to story, they are unequivocally gorgeous to the eye, with characters of simple animation against a backdrop of artistic images. Ponyo sticks to that formula, with a lead character so adorable I want a plush doll of her and scenery so pretty it wouldn't look out of place framed up as a picture on a wall.<br /><br />The story, on the other hand, I didn't enjoy quite as much as his last two wide-releases, Spirited Away and Howl's Moving Castle. It was just a tad too juvenile, coming across as more for kids and leaving adults to just enjoy the animation.<br /><br />I was also disappointed that the score done by Joe Hisaishi, who also the scores for the above-mentioned two movies, wasn't nearly as memorable this time around. While I can't quite recall Howl's score now, I still remember it being one of the most beautiful I had ever heard. Ditto Spirited's - though I only remember it being very complementary to the movie. Maybe it's because Ponyo is more juvenile fare that the score isn't quite as haunting. In any case, this movie is still a must-watch for fans of anime or Miyazaki.",1,
"I cannot believe how this atrocity managed to capture the hearts and minds of a cross-section of the 'bright young things' of its era, but I'm certain I wish it hadn't. In my opinion it is an inaccurate, poorly acted, weakly scripted, pretentiously directed piece of gumpf. The brief outings to an imagined reality bludgeon any humour to death. The situations are unsubtle exaggerations which make the the already flimsy characters even more unbelievable and detestable. The romance is dull, the end is unsatisfying and ruins the only sensible drugs message in the film and the simple plot ('Withnail and I,' 'Fear and Loathing') is tested to extremes with the uninteresting motion of the film. In short this film as a blatant visual assault with no hint of skill or initiative. I condemn it to the ash heap of history and pray it stays there.",0,
"Movies seem to fall into two categories: films that reinforce existing societal values and beliefs, and those that challenge them. This film is a 180-degree shift from the idealistic rhetoric portrayed in offerings like ""The Longest Day"" and ""The Green Berets"" which seem more like Disney fantasies by comparison. The ""Apocalypse Now!"" project, the production and resulting film, is ""Heart of Darkness"" updated into a psychological horror story of the late 20th century post-modernist variety. The cast and crew who worked on it probably could relate to the terrifying places the human mind can achieve. This is the plight of Joseph Conrad's original character Kurtz who came into literary being in 1901 and subsequently referenced in TS Eliot's ""The Hollow Men"" (Mistah Kurtz, he dead) of 1925. Although neither a straight telling of Conrad's ""Heart of Darkness"" (1901) nor a first-hand account of the Vietnam experience, ""Apocalypse Now!"" stands as a masterpiece which pushed on the envelope of cinematic potential. ""Apocalypse"" is not just about the ""horrors"" of war per se, like ""Platoon"" and ""The Deer Hunter"", but the darker sensibilities of human nature as revealed through the raw and demeaning confrontations of violent conflict on a mass scale. Apocalypse Now! is not so much seen as experienced.<br /><br />The bulk of the movie is the journey of a trained secret assassin, Captain Benjamin Willard (Martin Sheen in a tour-de-force performance), aboard a US military boat traversing an unnamed river into the heart of Vietnam and Cambodia where few westerners would ever tread. His mission is to terminate Colonel Kurtz (Marlon Brando), a career army Special Forces Division officer who was the darling of the US Military until he went AWOL and renegade in the deep uncharted jungles between Vietnam, Laos and Cambodia. The official classified report is that the colonel has gone insane but as events play out, something else has happened to him that is far more terrifying than simply insanity. Sheen's mission is to terminate the colonel with the American public none the wiser.<br /><br />The movie is rather episodic. The journey along the river is made up of several vignettes as Sheen and his crew meet different self-contained ""aspects"" of the war at the ground level. American audiences of the 1970's had probably never seen this kind of film-making before, with the possible exception of ""The Deer Hunter"" which was released in the previous year. The first, and one of the most notable, is an helicopter battalion led by Col Kilgore (Robert Duvall in an Oscar-nominated performance) who is a cross between General Robert E Lee and Richard Wagner. He loves to play ""Ride of the Valkyries"" from Wagner's ""The Ring"" when he bombards helpless villages. His line ""I love the smell of Napalm in the morning"" is one of those oft-quoted lines from the annals of cinema. Other encounters include an amphitheater where enlisted privates will be entertained by the likes of Hugh Heffner and Playboy bunnies.<br /><br />Despite all the production catastrophes that impeded getting this footage into the can, the remarkable aspect of this film is its pacing. The original release (not the later Redux version) does a fine of job of building until the viewer is emotionally prepared to deal with the climactic confrontation between Willard and Kurtz. The strange discourse between Willard and Kurtz is worth the price of admission alone. And some of the shots of both Sheen and Brando in certain places are some of the starkest and terrifying images ever produced on film. Not even the likes of Clive Barker, Wes Craven or David Cronenberg have anything on Coppola in terms of horrific imagery. Brando's Kurtz in one scene in particular is so utterly terrifying it makes most other horror movies seem tame by comparison, which comes from the recognition that the horror is not from without but from within.<br /><br />Without giving too much away, Coppola's solution to the climactic moment stands as one of the most innovative of cinematic revelations. According to the documentary ""Hearts of Darkness"", Coppola feared that the inevitable final scene would lapse into melodrama, and the atmosphere of the movie's darker hues would be compromised. He wasn't sure how he could make it work until his wife encouraged the director to witness the ceremonial sacrifice of an ox as practiced by the native people with whom Coppola was using as extras in the scenes with Kurtz at ""his"" village. After the viewing, Coppola had his ending, and it is one of the most simultaneously disturbing and beautiful sequences in the history of American film-making. Love it or hate it, no western viewer will be the same after seeing this scene.<br /><br />This film is not for all tastes just as Conrad's original novel is not the kind of book that will be read on airplanes. It's not just the violence and the pointlessness of violence that are difficult for most American viewers to absorb. It's the naked unveiling of aspects of the human condition that seem so removed from suburban American life that make this film difficult for the average movie-goer to handle, which is as it should be. Coppola did not make a family picture. However, if the viewer can understand its larger point, there is a lot to be gotten out of Apocalypse Now!. If you're looking for a film experience to reaffirm pre-existing attitudes about American sensibility and heroism, better stick with John Wayne. But if you're willing to be taken into places you've never been, even beyond ""the evils of war"" rhetoric, ""Apocalypse Now"" will take you into a world you thought you'd never visited before, and the disturbing part of it is that you may recognize it.",0,
"First off, I would like to make it clear that I voluntarily subject myself to the viewing of terrible movies. I have seen what I thought were the worst of the worst. In my mind, movies could not get any worse than the likes of D.E.B.S., Leprechaun 6: Back 2 Tha Hood, and Terror Storm. Until I saw this movie.<br /><br />The Pirate Movie, without any exaggeration, is the WORST MOVIE IN THE WORLD. I was informed prior to watching that the movie was, indeed, awful, but I did not believe the allegations. Believe me when I tell you that this movie is simply an abomination to film.<br /><br />It starts out with a 3 minute clip of a boat of pirates apparently in the middle of a battle with themselves. ""The End"" splashes across the screen. Unfortunately, it is not the actual end of the movie. The movie is about an unpopular, awkwardly nerdy girl named Mabel, who carries around a ghetto blaster and is attracted to ambiguously homosexual pirate boys. She drowns and has a overly drawn out hallucination in which she stars as a scantily dressed skank who falls in love with Frederic, who happens to have just crawled out of the ocean. He might actually be homosexual. The Pirate King has a ruby and diamond studded codpiece. It honks and squeaks when he squeezes it.<br /><br />There is singing in this movie. You might have the impression that this is a hilarious musical. It isn't. Trust me. They are the worst songs that you've ever heard, and by the end of the first original tune you will be searching for objects to pierce your eardrums with.<br /><br />There are ""references"" to other movies in here. By references, of course, I mean ""obvious rip-offs."" The inclusion of Indiana Jones, Inspector Clouseau, and the lightsaber were, in fact, anti-hilarious.<br /><br />The dialogue is, in its better moments, painful to hear. The direction is flat out awful, and at one point you can see the stunt pad in the scene, which isn't very well hidden at all.<br /><br />In conclusion, if there is even the shadow of curiosity in your mind about this movie, get rid of it. There are times when people want to see how bad something really is, but this movie is not worth it. Put it completely out of your mind and never think about it again. If you cherish your mental capacity then I beg of you, NEVER EVER WATCH THIS MOVIE.",0,
"If this movie should be renamed, it should be ""The Jackasses of Hazzard."" To sum it up, this movie is nothing but 88 minutes of two immature country punks joyriding the famed 1968 Dodge Charger around town and in the country, chasing the girls and eluding the law.<br /><br />I have been a fan of the ""Dukes"" and what tarnishes the movie is the characters are out of key. The overindulgence of profanity, sexual references, and drug use, has made the good name of the ""Dukes"" into trailer trash.<br /><br />Side from comparing it to the television show, the acting was horrible. The only actor that got it right was the famed 1969 Dodge Charger named General Lee. The others have exaggerated the character's role which tarnished the movie.<br /><br />The ""Dukes"" have been another casualty of the 21-st century Hollywood television-to-big screen transition tragedy. Skip this movie and just buy the television series on DVD.<br /><br />My grade: F",0,
"Ok, I like B movies...I know what B movies are supposed to represent. But this is just awful. I am amazed it got such a decent overall score. The only redeeming qualities of this flick are the (mostly) marginal splatter effects. Don't get me wrong, gore abounds in this flick - but few effects really jumped out at me (like the anal ""probe""...that was great!).<br /><br />I believe this movie was filmed on a camcorder. C'mon - rent a Betacam at least, I've seen porn with better production values (and better acting as well).<br /><br />Acting - sucked! But not in the Troma or Full Moon sort of way.<br /><br />Story - contrived! But thats what you get from films like these. Very loose!<br /><br />Sets & Props - sucked! My 16 year old brother makes more elaborate sets for our house on Halloween.<br /><br />Dubbing and dialogue - sucked! Horrible voice acting (I shouldn't even call it acting) and every other word is ""S**t"" or ""F**k"".<br /><br />There are tons of good classic and B rated horror / splatter flicks out there and they are not that hard to track down. Do yourself a favor by not wasting time on this crap!",0,
"Just saw a pre-screening tonight. What can I say? It lived up to it's mediocre trailer run, though that's saying nothing at all. It did absolutely nothing that any movie before it hasn't done, and it played out in such a cliché fashion that eventually I got to the point where I stopped laughing only because I was laughing with the audience, and instead let the humorless movie play out.<br /><br />So let's see... we have the less-than-spectacular main character that is trying to get back with his ex-girlfriend but he's not good enough for her, check. We have the three buddies that all have their own ""personality"" with one being the best friend who tries to get with the main girl character's best friend but is constantly rejected, another friend being the super awkward one that can't live down seeing the positive in everything 24/7 and is thrown in for the one-liners (which in this case is just a bunch of movie references, specifically from Disney), and the third guy whose name you won't ever remember but is there to complete the square and throw in consoling messages to whomever will care to listen... check. We have the girl's ex-boyfriend and her parents ****-block the relationship at any possible means when things are looking up, not to mention the awkward family members from the main character's side... check. We have the downer period an hour into the movie where everyone is depressed, check. We have the movie's ""funny"" moments come from incessant swearing, people falling down or being hit, scenes from the trailer, and homosexual innuendos... check. And dare I call it a spoiler, but we have an ending that unfolds exactly as one thought that it would unfold before even seeing the movie... check.<br /><br />Honestly, this could have... no, wait... should have been a PG-13 movie. All that needed to be dropped were any F-bombs. Honestly, it would have gotten much more publicity from the crowd that enjoys this kind of humor, would have gotten less media exposure, and thusly would have not been disliked as much from people like myself who should try and hold it up higher to the recent R-rated comedies like Superbad and Knocked Up. The humor in this movie is just so awkward that it doesn't fit in with what general people look for. I bet even the actors were often times unsettled with some of the dialogue and action they had to deliver on camera. Let's put it this way... in the theater, it will help you laugh because it's on the big screen and others are laughing. When this movie hits Showtime and you're checking it out at 2:00 PM on an off-day, you may be inclined to change the channel. The only thing that will keep you watching is Alice Eve's hotness (who is not quite a 10, but still very good looking).<br /><br />Aside from the main resolution, this film kicked a lot of subplots to the side of the curb and seemed to forget to write more story that they tried to develop in the beginning of the movie, where everything else pretty much flies out the window. So there is a main resolution, but what comes of it? It's never really clear-cut, nor does it allow the ending to be ""feel-good"" with the abruptness.<br /><br />There was only one thing worth nothing in this movie, and that was the good soundtrack. Aside from the nice choice of 90's alternative rock songs, there was a nice upbeat score that would play in some parts of the movie (more so the beginning of it) that reminds me of something David Holmes would mix up/compose. I'll give them props for a great choice of sound.<br /><br />One last thing, this movie was probably filmed sometime late last summer, because the inadvertent yet proud Pepsi sponsorship showed the yellow bottle caps that they had during that Rock Band promotion. I just figured a lot of Rock Band gamers would catch onto that one if you saw it. But I say hold onto your money. If this was PG-13 and you were 15 years old on a Friday night with a group of friends, I'd say knock yourselves out. Otherwise, definitely pass. It doesn't try and compete with the R-rated movies of the past few years, and ideally it definitely isn't as good.",0,
"Linda Lovelace was the victim of a sadistic woman hater, Chuck Traynor. I don't understand how having sex with a dog (which is animal abuse, as well) can be found to be entertaining or funny. Linda Lovelace was a virtual prisoner who was coerced into making these films. I know some people will criticize this comment but I feel strongly that these types of films fuel the fire of hatred and further misogynistic feelings towards women. This society continues to portray women as sexual objects as opposed to human beings. We call ourselves ""civilized"" however I feel we have a long way to go before we can ever scratch the surface of being civilized.",0,
"I saw this film at the New Festival in New York. It was by far the worst film there. It's use of uncircumcised full frontal nudity and a wishy-washy script and direction that neither commits to a re-make of 'Maurice' nor decides it's a Neil LaBute flick, left me feeling 'Why would anyone ruin a perfectly good cast like this?'. It lacks irony and fills the vacuum with sentiment, which causes the times when the movie turns on itself to make you want to wipe your face as your mind and heart search for what could be going on in the film but isn't. I wish the director and editor had re-edited the film because maybe there's more story there that could be released from an otherwise unpleasant experience.",0,
"I'm Egyptian. I have a green card. I have been living in the US since 1991. I have a very common Arabic name. I'm married (non-American but non-Egyptian, non-Arab wife). I have children who are born in the US. I have a PhD in Cell Biology from the US and I travel for conferences. I make 6 figure income and I own a home in the Washington, DC area. I pay my taxes and outside 1 or 2 parking tickets I have no blemish on my record since I came to this country in 1991. I look more Egyptian than the Ibrahimi character but my spoken English is as good as his.<br /><br />A couple of months ago I was returning from a conference/company business in Spain through Munich Germany to Washington, DC (Home). I was picked up in Munich airport by a German officer as soon as I got off the Madrid plane. He was waiting for me. He was about to start interrogating me until I simply told him ""I have no business in Germany, I'm just passing through"". He had let me go with the utmost disappointment. That was nothing compared to what happened at Washington, Dulles airport (Which was not nearly as bad as what happened to Ibrahimi in the movie). The customs officer asked me a couple of questions about the length and purpose of my trip. He then wrote a letter C on my custom declaration form and let me go. After I picked up my checked bag I was stopped at the last exit point (Some Homeland Security crap). I sat there for 3 hours along with many different people of many different nationalities. I was not told the reason for my detainment. I was not allowed to use my phone or ANY other phone. I was feisty at first asking to be told of the reason or let me go but decided to suck it up and just wait and see. I asked if I can call my wife to tell her that I'm going to be late but was told no. When I tried to use my phone and as soon as my wife said ""hello"", an officer yanked the phone out of hand and threatened me to confiscate it. When I asked about needing to call home because my family is waiting, they said ""Three hours is nothing, we will make contact after 5 hours"". When I asked to use the bathroom, an officer accompanied me there. It toilet was funny; I guess it was a prison style toilet that is all metal with no toilet seat. Finally, they called my name and gave me my passport/green card and said you can go. I asked what the problem was, they said ""nothing""!! I know it was only 3 hours but I was dead tired and wanted to go home to see my wife and kids.<br /><br />As for the movie, it was very well made. Unlike most movies that involve Arabs and use non-Arab actors who just speak gibberish, this movie the Arabic was 100% correct. I assume the country is Morocco (North Africa).",1,
"Within 15 minutes, my whole family was rooting for Goldie Hawn's character to die, or at least for Steve Martin's character to leave her. At 40 minutes, we turned it off. There are only a couple of movies a year we try that turn out so annoying that we can't even stomach it long enough for the story to get established.<br /><br />Normally I like both Steve Martin and Goldie Hawn, and I remember enjoying the Neil Simon original. So I blame Marc Lawrence and Sam Weisman. Combine the director of ""Whats The Worst That Can Happen"" and the writer of ""Miss Congeniality 2"", and I guess this is what we end up with.",1,
"I purchased the DVD set on a recommendation from Amazon.com based on my other interests. They hit the nail on the head with this one. I remember watching the show when it was on TV but always wondered what happened to it. Ten years later, it's like watching it all again for the first time. Lucas Black as Caleb Temple and Gary Cole as Sheriff Lucas Buck are great together, even though they are somewhat rivals. Almost representing good (Caleb) and evil (Sherriff Lucas Buck). I never really understood exactly what Lucas was supposed to be, but let it suffice to say, he has some special powers that I don't believe were granted by anything Holy. He can make phones ring, writing appear, or even cause a person's emotions to change. None the less, there are a few episodes where he actually becomes the good guy in spite of it all. All in all, this is an excellent series that like so many others I can think of, (I.E. Point Pleasant, Threshold, Nowhere Man, and SeaQuest DSV just to name a few) were cancelled way before their time. The Steven King's The Dead Zone ( Sunday's USA Network) seems to be the only thing in this genre that seems to be making it. There is just nothing fit to watch on TV anymore. This is because anything that deals with Christianity and Satan is considered offensive and must be immediately pulled from TV. So, in the meantime, I'll just keep buying DVD sets and watching shows that should still be on TV but were booted off TV by religious zealots so we could watch ""quality"" shows like Family Guy and American Dad and The Simpsons (what a bunch of crap that is).",1,
"Five years after the original Creepshow, another inferior horror sequel is penned by George A. Romero and Stephen King: Creepshow 2. This time there are only three stories instead of five. None of the three stories is really original or distinguished either. The first story is a horror staple, formulaic story about a wooden Indian statue seeking revenge against the killers of its owners. The effects are really neat in this story, but it's just too familiar to be compelling enough. George Kennedy and Dorothy Lamour play the elderly store owners. The second story, ""The Raft"", is a Stephen King story. It's about four teenagers that unwittingly spend the day on a wooden pallet in the middle of an isolated lake. Soon the kids are screaming for their lives as a watery blob does each of them in for no apparent reason. However, instead of being suspenseful, the kids are saddled with bad dialog and dopey-headed behavior, preventing us from really caring about what happens next. There is also some unintentional humor in this segment. The third and final story is ""The Hitch-hiker"", which is actually a retread re-adapted for Creepshow 2. The original story, by Lucille Fletcher, was filmed in 1953 as a film noir suspense film. Then it was adapted for a famous Twilight Zone episode featuring Inger Stevens. ""The Hitch-hiker"" works the best out of these three offerings, but it's not without its problems either. Lois Chiles plays a cheating spouse, who ends up running over a hitch-hiker, or so she thinks. However, we don't know whether to sympathize with her or condemn her. As in many average stories of this type, the characters exist merely to tell the stories with their twists and turns. The wrap around story with the bullies seems a bit out of place. Tom Savini appears as the ""creep"" in this installment. The good thing is there haven't been any more sequels. *1/2 of 4 stars.",1,
"Cusack does his best David Niven in this one, although I don't know if anyone besides me noticed it.<br /><br />When seen with this in mind, its a deliciously over saturated 'wants to be taken more seriously than Austin powers but still be pretty d*mn funny' reworking of an under-appreciated comedy classic.<br /><br />Hillary Duff does an over sexualized Britney spears lap dance version of Mata Bond. The writers built a little reverse Oedipus twist into the plot - interesting choice.<br /><br />I never knew how soothing Montel's voice was until this movie... I think he has found a new calling doing nav system voice overs!",0,
"Overrated and only for those people in their 20's whom wear particularly thick rose tinted glasses, who never actually saw it in the first place because they were to young. Awful animation, dialogue and a tired narrative. A real product of the 80's, the novel gimmick of a puzzle TOY (thats right, TOY not the absurd, pretentious and child alienating ""collectors action figurine""), sold on the back of a poor cartoon and other paraphernalia, only matters to those who bought the TOY when they were ""actual"" children in the period of '84' to '87'. It Has become cult because of those same adults are to immature to let go of their memories. Avoid.",1,
